Order_Form_ID	Customer_Name	Article_Number	Article_Name	Invoice_Date	PickAndPay	Revenue	Calendar_week	Amount
e74613ece27997a5f94d95982abb68a4	C	P030FR001	FREIGHT CHARGES	2016-06-25	1	-4121.02	25	-1.0
1bfdd3a616bfef37e45230944271eaba	C	P030PA001	PACKING	2016-06-30	1	384.73	26	1.0
1bfdd3a616bfef37e45230944271eaba	C	P030FR001	FREIGHT CHARGES	2016-06-30	1	4121.02	26	1.0
995e76e6c8c3cfa269ad665aeaff23d2	C	105073800	KNIFE 2540X30X8 AB2500	2016-07-01	1	44638.45	26	1.0
995e76e6c8c3cfa269ad665aeaff23d2	C	113115001	UPPER KNIFE L=2540 AB=2500	2016-07-01	1	44638.45	26	1.0
cf01938f95efa1edb405e81c6a495aec	C	P030PA001	PACKING	2016-07-01	1	1374.04	26	1.0
cf01938f95efa1edb405e81c6a495aec	C	P030FR001	FREIGHT CHARGES	2016-07-01	1	5087.8	26	1.0
a3456a95b84a3fcfe49d1e9f8f3de226	C	P030PA001	PACKING	2016-07-01	1	-1374.04	26	-1.0
a3456a95b84a3fcfe49d1e9f8f3de226	C	P030FR001	FREIGHT CHARGES	2016-07-01	1	-5087.8	26	-1.0
903d0492ee81b37a1ee6f1d7b70ff69c	C	P030PA001	PACKING	2016-07-01	1	1374.04	26	1.0
903d0492ee81b37a1ee6f1d7b70ff69c	C	P030FR001	FREIGHT CHARGES	2016-07-01	1	5087.8	26	1.0
c5d67af3b136488f4e7b9544d3ce72f8	C	111436100	ROUND HEAD GROOVED PIN 3X8	2016-07-06	0	1087.69	27	40.0
c5d67af3b136488f4e7b9544d3ce72f8	C	142697101	FLAT SPRING 0,5X10X17X91	2016-07-06	0	2595.29	27	20.0
c5d67af3b136488f4e7b9544d3ce72f8	C	110991000	PACKING CHARGES (CARTON) 200X200X80	2016-07-06	0	192.37	27	1.0
805a752623b7ea6b67585c0e17f2a702	C	107254200	FELT 60X45MMX10	2016-07-25	1	608.15	30	28.0
805a752623b7ea6b67585c0e17f2a702	C	105303998	DISC CUT KNIFE 240X1,2MM,28°	2016-07-25	1	9296.76	30	2.0
805a752623b7ea6b67585c0e17f2a702	C	105303998	DISC CUT KNIFE 240X1,2MM,28°	2016-07-25	1	4648.38	30	1.0
805a752623b7ea6b67585c0e17f2a702	C	105303998	DISC CUT KNIFE 240X1,2MM,28°	2016-07-25	1	4648.38	30	1.0
805a752623b7ea6b67585c0e17f2a702	C	106606930	CLEAN-OUT FINGER 1,0X98X81.5	2016-07-25	1	21489.99	30	100.0
4159e29f7f69594d1bf0bac95714901e	C	105114700	PROXIMITY SWITCH 10-30VDC/PNP/M8/1,5MM	2016-08-12	0	4673.39	32	1.0
4159e29f7f69594d1bf0bac95714901e	C	110991000	PACKING CHARGES (CARTON) 200X200X80	2016-08-12	0	192.37	32	1.0
bb87519e9aa28c515043325baf210308	C	107254200	FELT 60X45MMX10	2016-09-02	1	304.21	35	14.0
e48214e9d4df3d54472b1be72d87dab9	C	103101000	PLASTIC PLATE 60X6X180	2016-09-02	1	2831.07	35	24.0
c60b7fcc710178951e220aee1f8a39f3	C	P030FR001	FREIGHT CHARGES	2016-09-02	1	1750.53	35	1.0
c60b7fcc710178951e220aee1f8a39f3	C	P030PA001	PACKING	2016-09-02	1	192.37	35	1.0
