Order_Form_ID	Customer_Name	Article_Number	Article_Name	Invoice_Date	PickAndPay	Revenue	Calendar_week	Amount
308a88ad8f3f4e2322f85da12ec05ebd	E	122348	HEXAGONAL NUT M24	2016-07-19	0	159.39	29	2.0
308a88ad8f3f4e2322f85da12ec05ebd	E	600955	CONNECTING LINK S-20 B-1	2016-07-19	0	1653.79	29	12.0
308a88ad8f3f4e2322f85da12ec05ebd	E	185651.20	ROLLER CHAIN 20 B-1	2016-07-19	0	138565.37	29	50.0
308a88ad8f3f4e2322f85da12ec05ebd	E	122557	TENSION JACK NUT M 24	2016-07-19	0	1125.89	29	2.0
308a88ad8f3f4e2322f85da12ec05ebd	E	100614002	CHAIN TENSIONER 4KT 30X30X128	2016-07-19	0	3812.14	29	2.0
308a88ad8f3f4e2322f85da12ec05ebd	E	100614003	CHAIN TENSIONER 4KT 30X30X128	2016-07-19	0	3812.14	29	2.0
308a88ad8f3f4e2322f85da12ec05ebd	E	110680400	PACKING CHARGES (PAL-BOX I) 830X580X680	2016-07-19	0	1099.23	29	1.0
c8316364442d2f6ad765fa0639810216	E	127685700	SELF-ALIGNING ROLLER BEARING 50X100X31	2016-07-27	0	4321.91	30	1.0
c8316364442d2f6ad765fa0639810216	E	127730700	ADAPTER SLEEVE	2016-07-27	0	5202.12	30	4.0
c8316364442d2f6ad765fa0639810216	E	147331701	SPACER RING RD50X16	2016-07-27	0	787.05	30	1.0
c8316364442d2f6ad765fa0639810216	E	118308700	PACKING CHARGES (CARTON) 330X163X172 MM	2016-07-27	0	192.37	30	1.0
6d5231451cf71f4cdd7707bdf034ce9b	E	171952300	DRIVE ROLLER AB 2800	2016-08-01	0	102898.58	31	1.0
6d5231451cf71f4cdd7707bdf034ce9b	E	V00000024	PACKING CHARGES (BOX)	2016-08-01	0	4122.12	31	1.0
860440aecbbcaebde15edcf2e104fc75	E	100335702	BACOMIN V42-50 UNIVERSAL 400ML	2016-08-02	1	2500.75	31	1.0
860440aecbbcaebde15edcf2e104fc75	E	107254210	FELT 46X35X10MM	2016-08-02	1	2885.48	31	150.0
860440aecbbcaebde15edcf2e104fc75	E	105303998	DISC CUT KNIFE 240X1,2MM,28°	2016-08-02	1	16406.04	31	3.0
860440aecbbcaebde15edcf2e104fc75	E	136481820	NO-CRUSH-ROLLER 180X65X50	2016-08-02	1	6562.42	31	12.0
eac4721280006ce6a5fac0e1c26d9d25	E	100335702	BACOMIN V42-50 UNIVERSAL 400ML	2016-08-02	1	-2500.75	31	-1.0
eac4721280006ce6a5fac0e1c26d9d25	E	107254210	FELT 46X35X10MM	2016-08-02	1	-2885.48	31	-150.0
eac4721280006ce6a5fac0e1c26d9d25	E	105303998	DISC CUT KNIFE 240X1,2MM,28°	2016-08-02	1	-16406.04	31	-3.0
eac4721280006ce6a5fac0e1c26d9d25	E	136481820	NO-CRUSH-ROLLER 180X65X50	2016-08-02	1	-6562.42	31	-12.0
8dc95c4ab2d95dde6d297b21fe9a69f8	E	100335702	BACOMIN V42-50 UNIVERSAL 400ML	2016-08-02	1	2425.73	31	1.0
8dc95c4ab2d95dde6d297b21fe9a69f8	E	107254210	FELT 46X35X10MM	2016-08-02	1	2798.92	31	150.0
8dc95c4ab2d95dde6d297b21fe9a69f8	E	105303998	DISC CUT KNIFE 240X1,2MM,28°	2016-08-02	1	15913.86	31	3.0
8dc95c4ab2d95dde6d297b21fe9a69f8	E	136481820	NO-CRUSH-ROLLER 180X65X50	2016-08-02	1	6365.65	31	12.0
1d185906015427af3864c350de7278f1	E	P030PA001	PACKING	2016-08-02	1	384.73	31	1.0
1d185906015427af3864c350de7278f1	E	P030FR001	FREIGHT CHARGES	2016-08-02	1	1197.61	31	1.0
df85250c745dff99e2c8c13e214e925f	E	120436300	ASSEMBLY DEVICE	2016-08-04	0	17532.48	31	1.0
df85250c745dff99e2c8c13e214e925f	E	120436301	ASSEMBLY DEVICE	2016-08-04	0	16885.58	31	1.0
